액터번호,이미지캡션(국문),이미지캡션(영문)
1006,흰색 배경에서 60대 남자가 니트와 청바지를 입고 머리 위로 팔 뻗은 자세를 취하고 있는 좌측 후면 모습.,"An 60s women is taking position on white backround; inverting both arms at 90 degree at shoulder level, wearing a knit, and a pair of jeans on left back view."
1006,흰색 배경에서 60대 남자가 니트와 청바지를 입고 머리 위로 팔 뻗은 자세를 취하고 있는 우측 정면 모습.,"An 60s women is taking position on white backround; inverting both arms at 90 degree at shoulder level, wearing a knit, and a pair of jeans on right front view."
1006,흰색 배경에서 60대 남자가 니트와 청바지를 입고 주먹 맞댄 선 자세를 취하고 있는 정면 모습.,"An 60s women is taking position on white backround; facing both fists together, wearing a knit, and a pair of jeans on front view."
1006,흰색 배경에서 60대 남자가 니트와 청바지를 입고 주먹 맞댄 선 자세를 취하고 있는 좌측 정면 모습.,"An 60s women is taking position on white backround; facing both fists together, wearing a knit, and a pair of jeans on left front view."
1006,흰색 배경에서 60대 남자가 니트와 청바지를 입고 주먹 맞댄 선 자세를 취하고 있는 우측 후면 모습.,"An 60s women is taking position on white backround; facing both fists together, wearing a knit, and a pair of jeans on right back view."
1006,흰색 배경에서 60대 남자가 니트와 청바지를 입고 주먹 맞댄 선 자세를 취하고 있는 후면 모습.,"An 60s women is taking position on white backround; facing both fists together, wearing a knit, and a pair of jeans on back view."
1006,흰색 배경에서 60대 남자가 니트와 청바지를 입고 주먹 맞댄 선 자세를 취하고 있는 좌측 후면 모습.,"An 60s women is taking position on white backround; facing both fists together, wearing a knit, and a pair of jeans on left back view."
1006,흰색 배경에서 60대 남자가 니트와 청바지를 입고 주먹 맞댄 선 자세를 취하고 있는 우측 정면 모습.,"An 60s women is taking position on white backround; facing both fists together, wearing a knit, and a pair of jeans on right front view."
1006,흰색 배경에서 60대 남자가 니트와 청바지를 입고 팔 굽힌 선 자세를 취하고 있는 정면 모습.,"An 60s women is taking position on white backround; folding right arm, wearing a knit, and a pair of jeans on front view."
1006,흰색 배경에서 60대 남자가 니트와 청바지를 입고 팔 굽힌 선 자세를 취하고 있는 좌측 정면 모습.,"An 60s women is taking position on white backround; folding right arm, wearing a knit, and a pair of jeans on left front view."
1006,흰색 배경에서 60대 남자가 니트와 청바지를 입고 팔 굽힌 선 자세를 취하고 있는 우측 후면 모습.,"An 60s women is taking position on white backround; folding right arm, wearing a knit, and a pair of jeans on right back view."
1006,흰색 배경에서 60대 남자가 니트와 청바지를 입고 팔 굽힌 선 자세를 취하고 있는 후면 모습.,"An 60s women is taking position on white backround; folding right arm, wearing a knit, and a pair of jeans on back view."
1006,흰색 배경에서 60대 남자가 니트와 청바지를 입고 팔 굽힌 선 자세를 취하고 있는 좌측 후면 모습.,"An 60s women is taking position on white backround; folding right arm, wearing a knit, and a pair of jeans on left back view."
1006,흰색 배경에서 60대 남자가 니트와 청바지를 입고 팔 굽힌 선 자세를 취하고 있는 우측 정면 모습.,"An 60s women is taking position on white backround; folding right arm, wearing a knit, and a pair of jeans on right front view."
1008,흰색 배경에서 40대 남자가 반팔티와 나일론바지를 입고 바로 선 자세를 취하고 있는 정면 모습.,"An 40s women is taking position on white backround; Standing straight, wearing a short-sleeve-shirt, and a pair of nylon-trousers on front view."
1008,흰색 배경에서 40대 남자가 반팔티와 나일론바지를 입고 바로 선 자세를 취하고 있는 좌측 정면 모습.,"An 40s women is taking position on white backround; Standing straight, wearing a short-sleeve-shirt, and a pair of nylon-trousers on left front view."
1008,흰색 배경에서 40대 남자가 반팔티와 나일론바지를 입고 바로 선 자세를 취하고 있는 우측 후면 모습.,"An 40s women is taking position on white backround; Standing straight, wearing a short-sleeve-shirt, and a pair of nylon-trousers on right back view."
1008,흰색 배경에서 40대 남자가 반팔티와 나일론바지를 입고 바로 선 자세를 취하고 있는 후면 모습.,"An 40s women is taking position on white backround; Standing straight, wearing a short-sleeve-shirt, and a pair of nylon-trousers on back view."
1008,흰색 배경에서 40대 남자가 반팔티와 나일론바지를 입고 바로 선 자세를 취하고 있는 좌측 후면 모습.,"An 40s women is taking position on white backround; Standing straight, wearing a short-sleeve-shirt, and a pair of nylon-trousers on left back view."
1008,흰색 배경에서 40대 남자가 반팔티와 나일론바지를 입고 바로 선 자세를 취하고 있는 우측 정면 모습.,"An 40s women is taking position on white backround; Standing straight, wearing a short-sleeve-shirt, and a pair of nylon-trousers on right front view."
1008,흰색 배경에서 40대 남자가 반팔티와 나일론바지를 입고 머리 위로 팔 뻗은 자세를 취하고 있는 정면 모습.,"An 40s women is taking position on white backround; inverting both arms at 90 degree at shoulder level, wearing a short-sleeve-shirt, and a pair of nylon-trousers on front view."
1008,흰색 배경에서 40대 남자가 반팔티와 나일론바지를 입고 머리 위로 팔 뻗은 자세를 취하고 있는 좌측 정면 모습.,"An 40s women is taking position on white backround; inverting both arms at 90 degree at shoulder level, wearing a short-sleeve-shirt, and a pair of nylon-trousers on left front view."
1008,흰색 배경에서 40대 남자가 반팔티와 나일론바지를 입고 머리 위로 팔 뻗은 자세를 취하고 있는 우측 후면 모습.,"An 40s women is taking position on white backround; inverting both arms at 90 degree at shoulder level, wearing a short-sleeve-shirt, and a pair of nylon-trousers on right back view."
1008,흰색 배경에서 40대 남자가 반팔티와 나일론바지를 입고 머리 위로 팔 뻗은 자세를 취하고 있는 후면 모습.,"An 40s women is taking position on white backround; inverting both arms at 90 degree at shoulder level, wearing a short-sleeve-shirt, and a pair of nylon-trousers on back view."
1008,흰색 배경에서 40대 남자가 반팔티와 나일론바지를 입고 머리 위로 팔 뻗은 자세를 취하고 있는 좌측 후면 모습.,"An 40s women is taking position on white backround; inverting both arms at 90 degree at shoulder level, wearing a short-sleeve-shirt, and a pair of nylon-trousers on left back view."
1008,흰색 배경에서 40대 남자가 반팔티와 나일론바지를 입고 머리 위로 팔 뻗은 자세를 취하고 있는 우측 정면 모습.,"An 40s women is taking position on white backround; inverting both arms at 90 degree at shoulder level, wearing a short-sleeve-shirt, and a pair of nylon-trousers on right front view."
1008,흰색 배경에서 40대 남자가 반팔티와 나일론바지를 입고 주먹 맞댄 선 자세를 취하고 있는 정면 모습.,"An 40s women is taking position on white backround; facing both fists together, wearing a short-sleeve-shirt, and a pair of nylon-trousers on front view."
1008,흰색 배경에서 40대 남자가 반팔티와 나일론바지를 입고 주먹 맞댄 선 자세를 취하고 있는 좌측 정면 모습.,"An 40s women is taking position on white backround; facing both fists together, wearing a short-sleeve-shirt, and a pair of nylon-trousers on left front view."
1008,흰색 배경에서 40대 남자가 반팔티와 나일론바지를 입고 주먹 맞댄 선 자세를 취하고 있는 우측 후면 모습.,"An 40s women is taking position on white backround; facing both fists together, wearing a short-sleeve-shirt, and a pair of nylon-trousers on right back view."
1008,흰색 배경에서 40대 남자가 반팔티와 나일론바지를 입고 주먹 맞댄 선 자세를 취하고 있는 후면 모습.,"An 40s women is taking position on white backround; facing both fists together, wearing a short-sleeve-shirt, and a pair of nylon-trousers on back view."
1008,흰색 배경에서 40대 남자가 반팔티와 나일론바지를 입고 주먹 맞댄 선 자세를 취하고 있는 좌측 후면 모습.,"An 40s women is taking position on white backround; facing both fists together, wearing a short-sleeve-shirt, and a pair of nylon-trousers on left back view."
1008,흰색 배경에서 40대 남자가 반팔티와 나일론바지를 입고 주먹 맞댄 선 자세를 취하고 있는 우측 정면 모습.,"An 40s women is taking position on white backround; facing both fists together, wearing a short-sleeve-shirt, and a pair of nylon-trousers on right front view."
1008,흰색 배경에서 40대 남자가 반팔티와 나일론바지를 입고 팔 굽힌 선 자세를 취하고 있는 정면 모습.,"An 40s women is taking position on white backround; folding right arm, wearing a short-sleeve-shirt, and a pair of nylon-trousers on front view."
1008,흰색 배경에서 40대 남자가 반팔티와 나일론바지를 입고 팔 굽힌 선 자세를 취하고 있는 좌측 정면 모습.,"An 40s women is taking position on white backround; folding right arm, wearing a short-sleeve-shirt, and a pair of nylon-trousers on left front view."
